league,week,franchise_id,franchise_score,opponent_id,opponent_score,result,diff_score,diff_rank,total_score,total_rank,franchise_name,user_name,franchise_name_opponent,user_name_opponent
L3 The Only Legitimate LTS Bowl League,5,8,126.97,5,163.84,L,36.870000000000005,202,290.81,444,johnnysmomskid,johnnysmomskid,SycamoreFlynns,SycamoreFlynns
L3 The Only Legitimate LTS Bowl League,5,9,183.09,2,175.29,W,7.800000000000011,429,358.38,237,kfisch55,kfisch55,The Enemy Speaks Kindly,Deredactyl
L3 The Only Legitimate LTS Bowl League,5,10,214.47,12,165.25,W,49.22,126,379.72,152,Not Great Bob,tommcg17,WilhelmTilt,ringular
L3 The Only Legitimate LTS Bowl League,5,11,220.12,6,213.99,W,6.1299999999999955,445,434.11,27,Admiral Snackbar,Dandelo19,Illegal Formation,_casey88
L3 The Only Legitimate LTS Bowl League,5,12,165.25,10,214.47,L,49.22,126,379.72,152,WilhelmTilt,ringular,Not Great Bob,tommcg17
L3 The Only Legitimate LTS Bowl League,6,1,179.66,10,133.12,W,46.53999999999999,139,312.78,391,39ers,tripp39,Not Great Bob,tommcg17
L3 The Only Legitimate LTS Bowl League,6,2,149.5,3,199.64,L,50.139999999999986,119,349.14,275,The Enemy Speaks Kindly,Deredactyl,TurdFergusonFF,TurdFergusonFF
L3 The Only Legitimate LTS Bowl League,6,3,199.64,2,149.5,W,50.139999999999986,119,349.14,275,TurdFergusonFF,TurdFergusonFF,The Enemy Speaks Kindly,Deredactyl
L3 The Only Legitimate LTS Bowl League,6,4,167.08,8,167.54,L,0.45999999999997954,485,334.62,314,The Woke FAAB,reginaldo,johnnysmomskid,johnnysmomskid
L3 The Only Legitimate LTS Bowl League,6,5,171.17,6,197.68,L,26.51000000000002,266,368.85,198,SycamoreFlynns,SycamoreFlynns,Illegal Formation,_casey88
L3 The Only Legitimate LTS Bowl League,6,6,197.68,5,171.17,W,26.51000000000002,266,368.85,198,Illegal Formation,_casey88,SycamoreFlynns,SycamoreFlynns
L3 The Only Legitimate LTS Bowl League,6,7,182.46,9,137.54,W,44.920000000000016,149,320,362,fantasyscott,fantasyscott,kfisch55,kfisch55
L3 The Only Legitimate LTS Bowl League,6,8,167.54,4,167.08,W,0.45999999999997954,485,334.62,314,johnnysmomskid,johnnysmomskid,The Woke FAAB,reginaldo
L3 The Only Legitimate LTS Bowl League,6,9,137.54,7,182.46,L,44.920000000000016,149,320,362,kfisch55,kfisch55,fantasyscott,fantasyscott
L3 The Only Legitimate LTS Bowl League,6,10,133.12,1,179.66,L,46.53999999999999,139,312.78,391,Not Great Bob,tommcg17,39ers,tripp39
L3 The Only Legitimate LTS Bowl League,6,11,218.58,12,173.64,W,44.940000000000026,148,392.22,110,Admiral Snackbar,Dandelo19,WilhelmTilt,ringular
L3 The Only Legitimate LTS Bowl League,6,12,173.64,11,218.58,L,44.940000000000026,148,392.22,110,WilhelmTilt,ringular,Admiral Snackbar,Dandelo19
L3 The Only Legitimate LTS Bowl League,7,1,137.19,4,128.4,W,8.789999999999992,419,265.59000000000003,476,39ers,tripp39,The Woke FAAB,reginaldo
L3 The Only Legitimate LTS Bowl League,7,2,157.9,5,181.05,L,23.150000000000006,290,338.95000000000005,302,The Enemy Speaks Kindly,Deredactyl,SycamoreFlynns,SycamoreFlynns
L3 The Only Legitimate LTS Bowl League,7,3,144.93,6,163.86,L,18.930000000000007,319,308.79,404,TurdFergusonFF,TurdFergusonFF,Illegal Formation,_casey88
L3 The Only Legitimate LTS Bowl League,7,4,128.4,1,137.19,L,8.789999999999992,419,265.59000000000003,476,The Woke FAAB,reginaldo,39ers,tripp39
L3 The Only Legitimate LTS Bowl League,7,5,181.05,2,157.9,W,23.150000000000006,290,338.95000000000005,302,SycamoreFlynns,SycamoreFlynns,The Enemy Speaks Kindly,Deredactyl
L3 The Only Legitimate LTS Bowl League,7,6,163.86,3,144.93,W,18.930000000000007,319,308.79,404,Illegal Formation,_casey88,TurdFergusonFF,TurdFergusonFF
L3 The Only Legitimate LTS Bowl League,7,7,153.02,11,219.18,L,66.16,63,372.20000000000005,178,fantasyscott,fantasyscott,Admiral Snackbar,Dandelo19
L3 The Only Legitimate LTS Bowl League,7,8,120.71,10,124.61,L,3.9000000000000057,458,245.32,487,johnnysmomskid,johnnysmomskid,Not Great Bob,tommcg17
L3 The Only Legitimate LTS Bowl League,7,9,188.91,12,179.59,W,9.319999999999993,413,368.5,200,kfisch55,kfisch55,WilhelmTilt,ringular
L3 The Only Legitimate LTS Bowl League,7,10,124.61,8,120.71,W,3.9000000000000057,458,245.32,487,Not Great Bob,tommcg17,johnnysmomskid,johnnysmomskid
L3 The Only Legitimate LTS Bowl League,7,11,219.18,7,153.02,W,66.16,63,372.20000000000005,178,Admiral Snackbar,Dandelo19,fantasyscott,fantasyscott
L3 The Only Legitimate LTS Bowl League,7,12,179.59,9,188.91,L,9.319999999999993,413,368.5,200,WilhelmTilt,ringular,kfisch55,kfisch55
L3 The Only Legitimate LTS Bowl League,8,1,179.77,9,210.67,L,30.899999999999977,236,390.44,114,39ers,tripp39,kfisch55,kfisch55
L3 The Only Legitimate LTS Bowl League,8,2,207.56,12,208.26,L,0.6999999999999886,483,415.82,47,The Enemy Speaks Kindly,Deredactyl,WilhelmTilt,ringular
L3 The Only Legitimate LTS Bowl League,8,3,213.65,4,158.66,W,54.99000000000001,101,372.31,177,TurdFergusonFF,TurdFergusonFF,The Woke FAAB,reginaldo
L3 The Only Legitimate LTS Bowl League,8,4,158.66,3,213.65,L,54.99000000000001,101,372.31,177,The Woke FAAB,reginaldo,TurdFergusonFF,TurdFergusonFF
L3 The Only Legitimate LTS Bowl League,8,5,191.72,10,173.9,W,17.819999999999993,329,365.62,216,SycamoreFlynns,SycamoreFlynns,Not Great Bob,tommcg17
L3 The Only Legitimate LTS Bowl League,8,6,156.31,7,219.33,L,63.02000000000001,69,375.64,163,Illegal Formation,_casey88,fantasyscott,fantasyscott
L3 The Only Legitimate LTS Bowl League,8,7,219.33,6,156.31,W,63.02000000000001,69,375.64,163,fantasyscott,fantasyscott,Illegal Formation,_casey88
L3 The Only Legitimate LTS Bowl League,8,8,175.8,11,211.69,L,35.889999999999986,208,387.49,121,johnnysmomskid,johnnysmomskid,Admiral Snackbar,Dandelo19
L3 The Only Legitimate LTS Bowl League,8,9,210.67,1,179.77,W,30.899999999999977,236,390.44,114,kfisch55,kfisch55,39ers,tripp39
L3 The Only Legitimate LTS Bowl League,8,10,173.9,5,191.72,L,17.819999999999993,329,365.62,216,Not Great Bob,tommcg17,SycamoreFlynns,SycamoreFlynns
L3 The Only Legitimate LTS Bowl League,8,11,211.69,8,175.8,W,35.889999999999986,208,387.49,121,Admiral Snackbar,Dandelo19,johnnysmomskid,johnnysmomskid
L3 The Only Legitimate LTS Bowl League,8,12,208.26,2,207.56,W,0.6999999999999886,483,415.82,47,WilhelmTilt,ringular,The Enemy Speaks Kindly,Deredactyl
L3 The Only Legitimate LTS Bowl League,9,1,182.62,11,223.35,L,40.72999999999999,177,405.97,69,39ers,tripp39,Admiral Snackbar,Dandelo19
L3 The Only Legitimate LTS Bowl League,9,2,214.56,7,153.94,W,60.620000000000005,81,368.5,200,The Enemy Speaks Kindly,Deredactyl,fantasyscott,fantasyscott
L3 The Only Legitimate LTS Bowl League,9,3,191.99,10,153.38,W,38.610000000000014,188,345.37,281,TurdFergusonFF,TurdFergusonFF,Not Great Bob,tommcg17
L3 The Only Legitimate LTS Bowl League,9,4,185.88,5,211.98,L,26.099999999999994,269,397.86,97,The Woke FAAB,reginaldo,SycamoreFlynns,SycamoreFlynns
L3 The Only Legitimate LTS Bowl League,9,5,211.98,4,185.88,W,26.099999999999994,269,397.86,97,SycamoreFlynns,SycamoreFlynns,The Woke FAAB,reginaldo
L3 The Only Legitimate LTS Bowl League,9,6,188.91,12,158.06,W,30.849999999999994,237,346.97,279,Illegal Formation,_casey88,WilhelmTilt,ringular
L3 The Only Legitimate LTS Bowl League,9,7,153.94,2,214.56,L,60.620000000000005,81,368.5,200,fantasyscott,fantasyscott,The Enemy Speaks Kindly,Deredactyl
L3 The Only Legitimate LTS Bowl League,9,8,147.95,9,166.87,L,18.920000000000016,320,314.82,382,johnnysmomskid,johnnysmomskid,kfisch55,kfisch55
L3 The Only Legitimate LTS Bowl League,9,9,166.87,8,147.95,W,18.920000000000016,320,314.82,382,kfisch55,kfisch55,johnnysmomskid,johnnysmomskid
L3 The Only Legitimate LTS Bowl League,9,10,153.38,3,191.99,L,38.610000000000014,188,345.37,281,Not Great Bob,tommcg17,TurdFergusonFF,TurdFergusonFF
L3 The Only Legitimate LTS Bowl League,9,11,223.35,1,182.62,W,40.72999999999999,177,405.97,69,Admiral Snackbar,Dandelo19,39ers,tripp39
L3 The Only Legitimate LTS Bowl League,9,12,158.06,6,188.91,L,30.849999999999994,237,346.97,279,WilhelmTilt,ringular,Illegal Formation,_casey88
L3 The Only Legitimate LTS Bowl League,10,1,122.53,7,126.6,L,4.069999999999993,456,249.13,484,39ers,tripp39,fantasyscott,fantasyscott
L3 The Only Legitimate LTS Bowl League,10,2,134.13,4,139.11,L,4.980000000000018,453,273.24,468,The Enemy Speaks Kindly,Deredactyl,The Woke FAAB,reginaldo
L3 The Only Legitimate LTS Bowl League,10,3,155.46,11,175.74,L,20.28,309,331.20000000000005,326,TurdFergusonFF,TurdFergusonFF,Admiral Snackbar,Dandelo19
L3 The Only Legitimate LTS Bowl League,10,4,139.11,2,134.13,W,4.980000000000018,453,273.24,468,The Woke FAAB,reginaldo,The Enemy Speaks Kindly,Deredactyl
L3 The Only Legitimate LTS Bowl League,10,5,191.48,9,177.48,W,14,370,368.96,197,SycamoreFlynns,SycamoreFlynns,kfisch55,kfisch55
L3 The Only Legitimate LTS Bowl League,10,6,122.78,10,171.65,L,48.870000000000005,129,294.43,440,Illegal Formation,_casey88,Not Great Bob,tommcg17
L3 The Only Legitimate LTS Bowl League,10,7,126.6,1,122.53,W,4.069999999999993,456,249.13,484,fantasyscott,fantasyscott,39ers,tripp39
L3 The Only Legitimate LTS Bowl League,10,8,156.03,12,156.38,L,0.3499999999999943,488,312.40999999999997,395,johnnysmomskid,johnnysmomskid,WilhelmTilt,ringular
L3 The Only Legitimate LTS Bowl League,10,9,177.48,5,191.48,L,14,370,368.96,197,kfisch55,kfisch55,SycamoreFlynns,SycamoreFlynns
L3 The Only Legitimate LTS Bowl League,10,10,171.65,6,122.78,W,48.870000000000005,129,294.43,440,Not Great Bob,tommcg17,Illegal Formation,_casey88
L3 The Only Legitimate LTS Bowl League,10,11,175.74,3,155.46,W,20.28,309,331.20000000000005,326,Admiral Snackbar,Dandelo19,TurdFergusonFF,TurdFergusonFF
L3 The Only Legitimate LTS Bowl League,10,12,156.38,8,156.03,W,0.3499999999999943,488,312.40999999999997,395,WilhelmTilt,ringular,johnnysmomskid,johnnysmomskid
L3 The Only Legitimate LTS Bowl League,11,1,164.48,12,177.62,L,13.140000000000015,374,342.1,294,39ers,tripp39,WilhelmTilt,ringular
L3 The Only Legitimate LTS Bowl League,11,2,184.95,10,152.13,W,32.81999999999999,226,337.08,309,The Enemy Speaks Kindly,Deredactyl,Not Great Bob,tommcg17
L3 The Only Legitimate LTS Bowl League,11,3,179.81,9,209.01,L,29.19999999999999,249,388.82,119,TurdFergusonFF,TurdFergusonFF,kfisch55,kfisch55
L3 The Only Legitimate LTS Bowl League,11,4,237.91,6,185.17,W,52.74000000000001,106,423.08,37,The Woke FAAB,reginaldo,Illegal Formation,_casey88
L3 The Only Legitimate LTS Bowl League,11,5,251.52,11,186.44,W,65.08000000000001,66,437.96000000000004,23,SycamoreFlynns,SycamoreFlynns,Admiral Snackbar,Dandelo19
L3 The Only Legitimate LTS Bowl League,11,6,185.17,4,237.91,L,52.74000000000001,106,423.08,37,Illegal Formation,_casey88,The Woke FAAB,reginaldo
L3 The Only Legitimate LTS Bowl League,11,7,162.09,8,134.56,W,27.53,260,296.65,433,fantasyscott,fantasyscott,johnnysmomskid,johnnysmomskid
L3 The Only Legitimate LTS Bowl League,11,8,134.56,7,162.09,L,27.53,260,296.65,433,johnnysmomskid,johnnysmomskid,fantasyscott,fantasyscott
L3 The Only Legitimate LTS Bowl League,11,9,209.01,3,179.81,W,29.19999999999999,249,388.82,119,kfisch55,kfisch55,TurdFergusonFF,TurdFergusonFF
L3 The Only Legitimate LTS Bowl League,11,10,152.13,2,184.95,L,32.81999999999999,226,337.08,309,Not Great Bob,tommcg17,The Enemy Speaks Kindly,Deredactyl
L3 The Only Legitimate LTS Bowl League,11,11,186.44,5,251.52,L,65.08000000000001,66,437.96000000000004,23,Admiral Snackbar,Dandelo19,SycamoreFlynns,SycamoreFlynns
L3 The Only Legitimate LTS Bowl League,11,12,177.62,1,164.48,W,13.140000000000015,374,342.1,294,WilhelmTilt,ringular,39ers,tripp39
L3 The Only Legitimate LTS Bowl League,12,1,221.66,8,160.68,W,60.97999999999999,80,382.34000000000003,140,39ers,tripp39,johnnysmomskid,johnnysmomskid
L3 The Only Legitimate LTS Bowl League,12,2,212.12,6,146.17,W,65.95000000000002,64,358.28999999999996,238,The Enemy Speaks Kindly,Deredactyl,Illegal Formation,_casey88
L3 The Only Legitimate LTS Bowl League,12,3,161.51,5,151.58,W,9.929999999999978,406,313.09000000000003,389,TurdFergusonFF,TurdFergusonFF,SycamoreFlynns,SycamoreFlynns
L3 The Only Legitimate LTS Bowl League,12,4,126.64,10,135.1,L,8.459999999999994,422,261.74,479,The Woke FAAB,reginaldo,Not Great Bob,tommcg17
L3 The Only Legitimate LTS Bowl League,12,5,151.58,3,161.51,L,9.929999999999978,406,313.09000000000003,389,SycamoreFlynns,SycamoreFlynns,TurdFergusonFF,TurdFergusonFF
L3 The Only Legitimate LTS Bowl League,12,6,146.17,2,212.12,L,65.95000000000002,64,358.28999999999996,238,Illegal Formation,_casey88,The Enemy Speaks Kindly,Deredactyl
L3 The Only Legitimate LTS Bowl League,12,7,120.46,12,170.32,L,49.86,123,290.78,445,fantasyscott,fantasyscott,WilhelmTilt,ringular
L3 The Only Legitimate LTS Bowl League,12,8,160.68,1,221.66,L,60.97999999999999,80,382.34000000000003,140,johnnysmomskid,johnnysmomskid,39ers,tripp39
L3 The Only Legitimate LTS Bowl League,12,9,173.95,11,196.77,L,22.82000000000002,292,370.72,189,kfisch55,kfisch55,Admiral Snackbar,Dandelo19
L3 The Only Legitimate LTS Bowl League,12,10,135.1,4,126.64,W,8.459999999999994,422,261.74,479,Not Great Bob,tommcg17,The Woke FAAB,reginaldo
L3 The Only Legitimate LTS Bowl League,12,11,196.77,9,173.95,W,22.82000000000002,292,370.72,189,Admiral Snackbar,Dandelo19,kfisch55,kfisch55
L3 The Only Legitimate LTS Bowl League,12,12,170.32,7,120.46,W,49.86,123,290.78,445,WilhelmTilt,ringular,fantasyscott,fantasyscott
L3 The Only Legitimate LTS Bowl League,13,1,186.09,6,200.53,L,14.439999999999998,362,386.62,127,39ers,tripp39,Illegal Formation,_casey88
L3 The Only Legitimate LTS Bowl League,13,2,193.42,8,214.93,L,21.51000000000002,304,408.35,61,The Enemy Speaks Kindly,Deredactyl,johnnysmomskid,johnnysmomskid
L3 The Only Legitimate LTS Bowl League,13,3,188.1,12,177.05,W,11.049999999999983,396,365.15,219,TurdFergusonFF,TurdFergusonFF,WilhelmTilt,ringular
L3 The Only Legitimate LTS Bowl League,13,4,197.29,11,170.94,W,26.349999999999994,267,368.23,204,The Woke FAAB,reginaldo,Admiral Snackbar,Dandelo19
L3 The Only Legitimate LTS Bowl League,13,5,161.73,7,243.55,L,81.82000000000002,33,405.28,73,SycamoreFlynns,SycamoreFlynns,fantasyscott,fantasyscott
L3 The Only Legitimate LTS Bowl League,13,6,200.53,1,186.09,W,14.439999999999998,362,386.62,127,Illegal Formation,_casey88,39ers,tripp39
L3 The Only Legitimate LTS Bowl League,13,7,243.55,5,161.73,W,81.82000000000002,33,405.28,73,fantasyscott,fantasyscott,SycamoreFlynns,SycamoreFlynns
L3 The Only Legitimate LTS Bowl League,13,8,214.93,2,193.42,W,21.51000000000002,304,408.35,61,johnnysmomskid,johnnysmomskid,The Enemy Speaks Kindly,Deredactyl
L3 The Only Legitimate LTS Bowl League,13,9,218.73,10,142.15,W,76.57999999999998,40,360.88,230,kfisch55,kfisch55,Not Great Bob,tommcg17
L3 The Only Legitimate LTS Bowl League,13,10,142.15,9,218.73,L,76.57999999999998,40,360.88,230,Not Great Bob,tommcg17,kfisch55,kfisch55
L3 The Only Legitimate LTS Bowl League,13,11,170.94,4,197.29,L,26.349999999999994,267,368.23,204,Admiral Snackbar,Dandelo19,The Woke FAAB,reginaldo
L3 The Only Legitimate LTS Bowl League,13,12,177.05,3,188.1,L,11.049999999999983,396,365.15,219,WilhelmTilt,ringular,TurdFergusonFF,TurdFergusonFF
L3 The Only Legitimate LTS Bowl League,14,1,200.06,2,171.83,W,28.22999999999999,256,371.89,181,39ers,tripp39,The Enemy Speaks Kindly,Deredactyl
L3 The Only Legitimate LTS Bowl League,14,2,171.83,1,200.06,L,28.22999999999999,256,371.89,181,The Enemy Speaks Kindly,Deredactyl,39ers,tripp39
L3 The Only Legitimate LTS Bowl League,14,3,118.9,7,219.01,L,100.10999999999999,7,337.90999999999997,306,TurdFergusonFF,TurdFergusonFF,fantasyscott,fantasyscott
L3 The Only Legitimate LTS Bowl League,14,4,238.48,9,163.72,W,74.75999999999999,42,402.2,85,The Woke FAAB,reginaldo,kfisch55,kfisch55
L3 The Only Legitimate LTS Bowl League,14,5,188.96,12,171.66,W,17.30000000000001,336,360.62,231,SycamoreFlynns,SycamoreFlynns,WilhelmTilt,ringular
L3 The Only Legitimate LTS Bowl League,14,6,177.83,8,166.76,W,11.070000000000022,395,344.59000000000003,286,Illegal Formation,_casey88,johnnysmomskid,johnnysmomskid
L3 The Only Legitimate LTS Bowl League,14,7,219.01,3,118.9,W,100.10999999999999,7,337.90999999999997,306,fantasyscott,fantasyscott,TurdFergusonFF,TurdFergusonFF
L3 The Only Legitimate LTS Bowl League,14,8,166.76,6,177.83,L,11.070000000000022,395,344.59000000000003,286,johnnysmomskid,johnnysmomskid,Illegal Formation,_casey88
L3 The Only Legitimate LTS Bowl League,14,9,163.72,4,238.48,L,74.75999999999999,42,402.2,85,kfisch55,kfisch55,The Woke FAAB,reginaldo
L3 The Only Legitimate LTS Bowl League,14,10,145.05,11,207.72,L,62.66999999999999,72,352.77,262,Not Great Bob,tommcg17,Admiral Snackbar,Dandelo19
L3 The Only Legitimate LTS Bowl League,14,11,207.72,10,145.05,W,62.66999999999999,72,352.77,262,Admiral Snackbar,Dandelo19,Not Great Bob,tommcg17
L3 The Only Legitimate LTS Bowl League,14,12,171.66,5,188.96,L,17.30000000000001,336,360.62,231,WilhelmTilt,ringular,SycamoreFlynns,SycamoreFlynns
L3 The Only Legitimate LTS Bowl League,15,1,211.25,12,170.08,W,41.16999999999999,173,381.33000000000004,143,39ers,tripp39,WilhelmTilt,ringular
L3 The Only Legitimate LTS Bowl League,15,3,164.23,9,161.79,W,2.4399999999999977,467,326.02,342,TurdFergusonFF,TurdFergusonFF,kfisch55,kfisch55
L3 The Only Legitimate LTS Bowl League,15,5,159.1,10,131.67,W,27.430000000000007,262,290.77,446,SycamoreFlynns,SycamoreFlynns,Not Great Bob,tommcg17
L3 The Only Legitimate LTS Bowl League,15,6,138.07,7,216.53,L,78.46000000000001,36,354.6,254,Illegal Formation,_casey88,fantasyscott,fantasyscott
L3 The Only Legitimate LTS Bowl League,15,7,216.53,6,138.07,W,78.46000000000001,36,354.6,254,fantasyscott,fantasyscott,Illegal Formation,_casey88
L3 The Only Legitimate LTS Bowl League,15,9,161.79,3,164.23,L,2.4399999999999977,467,326.02,342,kfisch55,kfisch55,TurdFergusonFF,TurdFergusonFF
L3 The Only Legitimate LTS Bowl League,15,10,131.67,5,159.1,L,27.430000000000007,262,290.77,446,Not Great Bob,tommcg17,SycamoreFlynns,SycamoreFlynns
L3 The Only Legitimate LTS Bowl League,15,12,170.08,1,211.25,L,41.16999999999999,173,381.33000000000004,143,WilhelmTilt,ringular,39ers,tripp39
L3 The Only Legitimate LTS Bowl League,16,1,187.79,5,169.73,W,18.060000000000002,326,357.52,245,39ers,tripp39,SycamoreFlynns,SycamoreFlynns
L3 The Only Legitimate LTS Bowl League,16,2,200.09,10,177.59,W,22.5,294,377.68,156,The Enemy Speaks Kindly,Deredactyl,Not Great Bob,tommcg17
L3 The Only Legitimate LTS Bowl League,16,3,166.45,4,196.4,L,29.950000000000017,243,362.85,224,TurdFergusonFF,TurdFergusonFF,The Woke FAAB,reginaldo
L3 The Only Legitimate LTS Bowl League,16,4,196.4,3,166.45,W,29.950000000000017,243,362.85,224,The Woke FAAB,reginaldo,TurdFergusonFF,TurdFergusonFF
L3 The Only Legitimate LTS Bowl League,16,5,169.73,1,187.79,L,18.060000000000002,326,357.52,245,SycamoreFlynns,SycamoreFlynns,39ers,tripp39
L3 The Only Legitimate LTS Bowl League,16,6,135.13,9,168.55,L,33.420000000000016,220,303.68,412,Illegal Formation,_casey88,kfisch55,kfisch55
L3 The Only Legitimate LTS Bowl League,16,7,171.54,11,271.33,L,99.78999999999999,8,442.87,18,fantasyscott,fantasyscott,Admiral Snackbar,Dandelo19
L3 The Only Legitimate LTS Bowl League,16,8,255.05,12,180.55,W,74.5,43,435.6,25,johnnysmomskid,johnnysmomskid,WilhelmTilt,ringular
L3 The Only Legitimate LTS Bowl League,16,9,168.55,6,135.13,W,33.420000000000016,220,303.68,412,kfisch55,kfisch55,Illegal Formation,_casey88
L3 The Only Legitimate LTS Bowl League,16,10,177.59,2,200.09,L,22.5,294,377.68,156,Not Great Bob,tommcg17,The Enemy Speaks Kindly,Deredactyl
L3 The Only Legitimate LTS Bowl League,16,11,271.33,7,171.54,W,99.78999999999999,8,442.87,18,Admiral Snackbar,Dandelo19,fantasyscott,fantasyscott
L3 The Only Legitimate LTS Bowl League,16,12,180.55,8,255.05,L,74.5,43,435.6,25,WilhelmTilt,ringular,johnnysmomskid,johnnysmomskid
L3 The Only Legitimate LTS Bowl League,17,2,162.06,8,193.97,L,31.909999999999997,230,356.03,247,The Enemy Speaks Kindly,Deredactyl,johnnysmomskid,johnnysmomskid
L3 The Only Legitimate LTS Bowl League,17,3,179.99,7,232.03,L,52.03999999999999,111,412.02,50,TurdFergusonFF,TurdFergusonFF,fantasyscott,fantasyscott
L3 The Only Legitimate LTS Bowl League,17,4,248.89,11,249.31,L,0.4200000000000159,487,498.2,2,The Woke FAAB,reginaldo,Admiral Snackbar,Dandelo19
L3 The Only Legitimate LTS Bowl League,17,7,232.03,3,179.99,W,52.03999999999999,111,412.02,50,fantasyscott,fantasyscott,TurdFergusonFF,TurdFergusonFF
L3 The Only Legitimate LTS Bowl League,17,8,193.97,2,162.06,W,31.909999999999997,230,356.03,247,johnnysmomskid,johnnysmomskid,The Enemy Speaks Kindly,Deredactyl
L3 The Only Legitimate LTS Bowl League,17,10,202.85,12,150.22,W,52.629999999999995,108,353.07,261,Not Great Bob,tommcg17,WilhelmTilt,ringular
L3 The Only Legitimate LTS Bowl League,17,11,249.31,4,248.89,W,0.4200000000000159,487,498.2,2,Admiral Snackbar,Dandelo19,The Woke FAAB,reginaldo
L3 The Only Legitimate LTS Bowl League,17,12,150.22,10,202.85,L,52.629999999999995,108,353.07,261,WilhelmTilt,ringular,Not Great Bob,tommcg17
L4 Sack Based 4,1,1,152.02,4,176.24,L,24.22,284,328.26,334,On Stroud 9,Klabbertrap,Poop on the Cob,Joker1b
L4 Sack Based 4,1,2,131.44,8,171.28,L,39.84,179,302.72,413,Deep Dish Keenan [Matt W],matthewdwood82,2.5 Seltzers,kipahisbush
L4 Sack Based 4,1,3,156.87,9,190.94,L,34.06999999999999,217,347.81,277,The Lib Owners,nak97,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,1,4,176.24,1,152.02,W,24.22,284,328.26,334,Poop on the Cob,Joker1b,On Stroud 9,Klabbertrap
L4 Sack Based 4,1,5,183.36,10,158.05,W,25.310000000000002,275,341.41,296,Closet Poopers,coots1185,jonsey456,jonsey456
L4 Sack Based 4,1,6,151,12,147.33,W,3.6699999999999875,460,298.33000000000004,427,Foxy stoats,alexewart,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,1,7,198.51,11,195.18,W,3.329999999999984,462,393.69,107,outshine13,outshine13,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,1,8,171.28,2,131.44,W,39.84,179,302.72,413,2.5 Seltzers,kipahisbush,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,1,9,190.94,3,156.87,W,34.06999999999999,217,347.81,277,O'Shaughnessy's Pub,OhShagHennessy,The Lib Owners,nak97
L4 Sack Based 4,1,10,158.05,5,183.36,L,25.310000000000002,275,341.41,296,jonsey456,jonsey456,Closet Poopers,coots1185
L4 Sack Based 4,1,11,195.18,7,198.51,L,3.329999999999984,462,393.69,107,DiegoFLopez,DiegoFLopez,outshine13,outshine13
L4 Sack Based 4,1,12,147.33,6,151,L,3.6699999999999875,460,298.33000000000004,427,The Poop Monsters [K.C.],karmannkc,Foxy stoats,alexewart
L4 Sack Based 4,2,1,136.77,3,161.75,L,24.97999999999999,279,298.52,426,On Stroud 9,Klabbertrap,The Lib Owners,nak97
L4 Sack Based 4,2,2,127.76,6,165.92,L,38.15999999999998,192,293.68,441,Deep Dish Keenan [Matt W],matthewdwood82,Foxy stoats,alexewart
L4 Sack Based 4,2,3,161.75,1,136.77,W,24.97999999999999,279,298.52,426,The Lib Owners,nak97,On Stroud 9,Klabbertrap
L4 Sack Based 4,2,4,149.65,9,166.1,L,16.44999999999999,343,315.75,377,Poop on the Cob,Joker1b,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,2,5,148.14,7,171.06,L,22.920000000000016,291,319.2,364,Closet Poopers,coots1185,outshine13,outshine13
L4 Sack Based 4,2,6,165.92,2,127.76,W,38.15999999999998,192,293.68,441,Foxy stoats,alexewart,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,2,7,171.06,5,148.14,W,22.920000000000016,291,319.2,364,outshine13,outshine13,Closet Poopers,coots1185
L4 Sack Based 4,2,8,257.67,12,197.53,W,60.140000000000015,83,455.20000000000005,13,2.5 Seltzers,kipahisbush,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,2,9,166.1,4,149.65,W,16.44999999999999,343,315.75,377,O'Shaughnessy's Pub,OhShagHennessy,Poop on the Cob,Joker1b
L4 Sack Based 4,2,10,158.61,11,160.83,L,2.219999999999999,470,319.44000000000005,363,jonsey456,jonsey456,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,2,11,160.83,10,158.61,W,2.219999999999999,470,319.44000000000005,363,DiegoFLopez,DiegoFLopez,jonsey456,jonsey456
L4 Sack Based 4,2,12,197.53,8,257.67,L,60.140000000000015,83,455.20000000000005,13,The Poop Monsters [K.C.],karmannkc,2.5 Seltzers,kipahisbush
L4 Sack Based 4,3,1,190.7,9,180.33,W,10.369999999999976,401,371.03,187,On Stroud 9,Klabbertrap,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,3,2,186.9,12,211.08,L,24.180000000000007,285,397.98,95,Deep Dish Keenan [Matt W],matthewdwood82,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,3,3,174.49,4,174.7,L,0.20999999999997954,489,349.19,274,The Lib Owners,nak97,Poop on the Cob,Joker1b
L4 Sack Based 4,3,4,174.7,3,174.49,W,0.20999999999997954,489,349.19,274,Poop on the Cob,Joker1b,The Lib Owners,nak97
